extraction_id,rfp_id,pricing_model,volume_low,volume_base,volume_high,service_types,locales,sla_terms,commercial_terms,confidence_score
02836ac4-1865-4313-bb26-a9931f4cb6e0,abd4cff3-23da-4e01-b9a9-9fa8d3b5f30f,HYBRID,10756,18492,30494,"[""dubbing""]","[""ja-JP"", ""en-IN""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 2.9}","{""duration_months"": 12, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 30}",0.9
8b42c1e8-ed06-44e4-962f-5db51a2133ac,c31fcda7-ae51-4c59-af90-9ea44da0c6ba,PER_HOUR,796,1494,2452,"[""interpretation""]","[""es-MX""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 3.7}","{""duration_months"": 36, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 60}",0.95
77dd2c6b-2900-4180-ab92-2bd97a9a173f,e15c4e4f-8c19-4ba8-9ba6-62c6028baa65,TIERED,6532,9703,13394,"[""voiceover""]","[""en-AU"", ""ta-IN""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 4.6}","{""duration_months"": 36, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 30}",0.95
569b6080-75b4-4bd5-b919-80f9e7226e70,d8c72677-cc13-48bd-a2c2-eabf2d12591e,PER_HOUR,9855,14860,20509,"[""voiceover""]","[""da-DK"", ""de-DE"", ""fi-FI""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 8.1}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 30}",0.9
14aeebc7-f34e-4ba5-8a0a-a072dd5cc186,5ded0208-6b82-409d-a3e7-4c72df8d85e7,TIERED,7193,11666,17160,"[""transcription""]","[""de-AT"", ""th-TH""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 9.5}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 30}",0.88
c25067a9-79e9-4e79-8a76-e58c59d58ea2,bc9f7cf0-fc2c-4592-8092-ddcbbf34e246,RETAINER,993,1546,2598,"[""qa_testing""]","[""ar-AE"", ""nl-NL""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 4.7}","{""duration_months"": 36, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 30}",0.85
a5540ee7-53e8-4bc1-ba28-01edd2a74438,9580534c-424f-4a19-87d3-ec683086c38a,RETAINER,1507631,2413672,3594473,"[""proofreading"", ""interpretation""]","[""ko-KR"", ""ar-SA"", ""pl-PL""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 7.1}","{""duration_months"": 36, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 30}",0.85
c741a9fb-4771-4109-8ae7-077cc15e5e7b,a7b06979-633e-4fef-9859-9cb94f6e34c2,PER_HOUR,2754,4135,5969,"[""qa_testing""]","[""pt-BR"", ""ko-KR""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 2.8}","{""duration_months"": 12, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 45}",0.91
9cb8c183-8636-4c8b-86f6-816cdb6ad5dd,3a4e05f7-a329-43fb-9df3-e72b3aaf78cc,TIERED,1188072,1912797,2854891,"[""localization_engineering"", ""proofreading""]","[""th-TH"", ""zh-TW""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 9.6}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 30}",0.85
974bd988-273d-450d-8237-53a691936928,b2091d76-3bc1-4c18-b333-551f6c81cd9c,FIXED,11253,19116,29426,"[""interpretation"", ""subtitling""]","[""id-ID"", ""he-IL"", ""no-NO"", ""vi-VN""]",,"{""duration_months"": 24, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 60}",0.67
02ef8b21-41cd-435a-a755-51622b73e1da,ad15540c-f634-4dc6-91c8-7436574a7e55,HYBRID,17958,29189,46681,"[""subtitling"", ""qa_testing""]","[""fi-FI"", ""da-DK"", ""de-DE"", ""en-AU"", ""en-US""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 5.2}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 60}",0.93
c246e111-ec06-444d-8831-3139148954cd,6c77d790-9c21-4ed7-b717-5acb66eb8df3,RETAINER,5836,8236,13428,"[""voiceover"", ""localization_engineering""]","[""de-DE"", ""es-AR""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 5.2}","{""duration_months"": 36, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 45}",0.96
cf938338-6b02-4da3-a053-9d122738817b,b694c02f-d879-4f24-ab74-eefb49c3d20c,PER_WORD,468951,714779,1009469,"[""proofreading""]","[""ru-RU"", ""vi-VN""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 7.1}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 30}",0.86
fc502fc9-47cb-421f-8bfa-9bd9a1854ed0,3c3cfe1d-319c-4480-81f3-c57241a152b5,RETAINER,2502,3656,5691,"[""qa_testing""]","[""zh-TW"", ""en-AU""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 7.2}","{""duration_months"": 24, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 45}",0.86
ca17e3e2-c88b-441a-bafb-99e64e609d49,8a255b68-9e5d-4e41-8f6f-cec75f564035,HYBRID,6898,10729,17209,"[""voiceover""]","[""ru-RU"", ""tr-TR""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 9.9}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 60}",0.87
1512d89e-7c2a-447b-8360-1a9b39ab7738,a2fdb11c-8046-4f5e-9c1c-b0e67caa864b,TIERED,1876,3498,5532,"[""subtitling""]","[""de-AT""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 3.4}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 60}",0.97
868accba-8762-474d-b0ef-e0b2725c5cd4,5ccfa794-8d33-4cd1-b865-e5000ef8c6f2,PER_HOUR,7023,10676,15401,"[""dubbing""]","[""fr-FR"", ""no-NO""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 2.6}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 60}",0.91
eb970780-19a2-4961-bfdd-8fa19d9a2f33,a104ecab-10f1-4949-bd16-77677abeb2c7,PER_HOUR,1234,1968,2559,"[""localization_engineering""]","[""hi-IN""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 4.4}","{""duration_months"": 36, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 60}",0.9
cf339622-2a78-4419-8535-737abb953e89,4194c7e2-129e-4578-a32b-e23370fd256c,PER_HOUR,371363,675001,994143,"[""translation"", ""qa_testing""]","[""fr-CA"", ""it-IT""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 8.4}","{""duration_months"": 36, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 60}",0.91
058bf340-ae93-47b6-8799-bac5d2b49cbc,b158f43c-5d4b-4632-aebe-4b5b620d0c2b,RETAINER,1336,2589,4552,"[""localization_engineering""]","[""cs-CZ""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 8.5}","{""duration_months"": 36, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 30}",0.94
4408236f-226c-45d3-874e-f625aae193a8,a2dd4da1-0dd6-4053-9746-1d76285cc55f,PER_WORD,1026204,1720494,2560830,"[""transcreation""]","[""es-MX"", ""ko-KR""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 3.8}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 60}",0.89
c989b81d-bba3-409f-b398-6fde983c35f4,c45e7a45-c046-4568-bc89-5f22de6e0227,HYBRID,531,774,1102,"[""dtp""]","[""sv-SE""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 6.3}","{""duration_months"": 36, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 30}",0.88
17ab3e15-3f3d-4b99-afb4-12ac0fe616e8,3197665f-27d4-4fb5-aee0-ed068ecd87ba,PER_HOUR,25149,40280,67484,"[""dubbing"", ""subtitling""]","[""no-NO"", ""el-GR"", ""pl-PL"", ""ar-AE""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 9.2}","{""duration_months"": 24, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 30}",0.75
e8e5f935-7e0b-4ce4-bf0a-de5d9104a920,49b891ba-80b4-4a42-b4ab-d091c2e02dde,PER_WORD,655778,1219991,1929013,"[""transcreation""]","[""da-DK""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 7.6}","{""duration_months"": 12, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 45}",0.96
93ebe52d-86fb-43ad-a584-9f066990a9c4,81b09013-e845-4479-9124-4ceacb7e15fa,TIERED,4721,8856,15641,"[""voiceover""]","[""ru-RU"", ""en-US""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 9.2}","{""duration_months"": 24, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 60}",0.91
353a516b-779c-42d6-968e-4decf673d146,1e8dc4cc-def2-4cf9-8d9b-d5bb5900bf45,TIERED,4245475,6969813,11777047,"[""content_writing"", ""translation""]","[""cs-CZ"", ""zh-CN"", ""en-US""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 4.0}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 30}",0.85
edb43946-b2a6-41c4-9b52-c7735434775e,d1d2fa8b-3ef6-4afb-88fc-fd913dd6bb21,HYBRID,5855,10345,16309,"[""interpretation"", ""qa_testing""]","[""de-DE"", ""cs-CZ"", ""de-AT""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 8.7}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 45}",0.9
d50f24d3-3890-4509-8c4d-e4246d571c4f,f448bd10-c129-4035-8a83-29f4bfadcd29,HYBRID,3058,5490,8463,"[""subtitling""]","[""de-DE"", ""en-IN""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 4.7}","{""duration_months"": 12, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 30}",0.87
4172da0a-c503-43ac-89f5-d7136dd67919,6e4e23a8-f9bf-4035-ae7c-80e59c0ed24d,HYBRID,3141380,4956492,8095490,"[""transcreation""]","[""en-AU"", ""sv-SE"", ""he-IL""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 7.8}","{""duration_months"": 36, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 60}",0.86
e78ee33a-6685-45b7-ba86-2861c845cd2c,73afcbc4-82da-4452-9953-cdab1729c981,FIXED,8288,13845,20196,"[""dubbing""]","[""sv-SE"", ""en-CA"", ""pl-PL""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 2.6}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 30}",0.9
e9717be8-e0a2-4826-ad70-0850b2a06781,b4ebb371-46eb-416a-9125-7ee90b7f3682,PER_HOUR,1096,1473,2395,"[""interpretation""]","[""pt-BR""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 7.6}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 30}",0.94
32bbc7e4-dee5-4643-a15e-a24437bf6657,cb1e687f-8d4b-4252-85fd-80e4b7b47bc0,FIXED,23123,36737,54681,"[""subtitling"", ""qa_testing""]","[""de-DE"", ""tr-TR"", ""el-GR"", ""it-IT"", ""cs-CZ"", ""ja-JP""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 5.4}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 45}",0.87
37d55728-494b-4555-95fb-da64069c3401,801c20b1-1a13-4238-a94d-cc74981f4fe3,PER_WORD,1372552,1855157,2727098,"[""content_writing""]","[""cs-CZ"", ""vi-VN""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 2.9}","{""duration_months"": 12, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 60}",0.9
1063262b-ae95-4dc2-9d0f-4172742a18f1,90155f28-cc3f-478b-8cda-6fc80419df49,HYBRID,610274,934683,1277777,"[""localization_engineering"", ""transcreation""]","[""vi-VN"", ""sv-SE""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 3.9}","{""duration_months"": 12, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 45}",0.86
b54c92d6-b269-4eac-a0d6-b58b781dbf62,e915004d-90ec-4bb1-9107-19410a5e98b0,FIXED,1735987,2925220,4806695,"[""transcreation"", ""voiceover""]","[""id-ID"", ""es-MX"", ""es-AR""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 6.0}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 30}",0.88
d6061ad9-4267-41a1-8084-6dfa0831d080,5cceba36-615f-4cd6-ab1a-d0892f2750d7,TIERED,2254018,3145022,5235955,"[""proofreading""]","[""pt-PT"", ""it-IT""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 6.7}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 60}",0.94
e8ccad81-a00a-47af-bd17-8c81f966b422,4c94dc42-59a5-419e-a110-a65d1c7465c0,PER_WORD,282396,390207,552742,"[""proofreading""]","[""fr-CA""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 3.2}","{""duration_months"": 36, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 30}",0.89
a5b35188-38b4-4453-aaec-24a91b859123,32ddf76e-2f92-41b5-b16f-0c800ebbdca5,FIXED,3016,5854,8940,"[""voiceover""]","[""en-AU""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 4.3}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 45}",0.87
7b7ba2d3-e54a-49e4-b908-5a1919f6782a,6bac463a-265e-40ea-9d9e-9aa04a271b7b,PER_HOUR,5971,9295,14178,"[""subtitling""]","[""fi-FI"", ""nl-NL""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 7.1}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 30}",0.87
2d006bf7-ac8e-47ad-90a2-f8ee4b1218e6,c7c75d36-27e0-4629-8297-fad8b952eaab,HYBRID,13484,19610,30565,"[""transcription""]","[""cs-CZ"", ""de-AT""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 7.6}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 45}",0.89
8de4d08a-d886-4387-aa92-20fa74bd456c,3d37fe6b-b24b-450e-8730-fa543d922fde,TIERED,874929,1491598,2125611,"[""transcreation"", ""voiceover""]","[""ru-RU"", ""ar-SA""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 8.6}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 60}",0.95
63bb3792-1fc1-49bc-b39a-bbf3210fa106,ee666b47-7fff-4446-8d2a-248552b33ab7,PER_WORD,3145091,4831334,8034736,"[""content_writing"", ""transcreation""]","[""cs-CZ"", ""fr-CA""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 7.1}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 60}",0.9
0d9e93eb-df31-4be2-aa5d-89abc1aeed84,b0b292d3-c752-4bf2-86fe-59f764b65d0e,PER_HOUR,6469,10712,17344,"[""dubbing""]","[""sv-SE"", ""en-AU"", ""en-US"", ""ja-JP""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 2.3}","{""duration_months"": 36, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 30}",0.89
827ab08c-5957-49ad-a73e-4935bcdf6847,446cbbc8-1717-41a5-b17d-7c321d6fa150,HYBRID,1008701,1347021,2070537,"[""content_writing""]","[""id-ID""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 8.7}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 30}",0.9
6301a249-b3e7-4921-902d-3decc9af6f7d,f540d013-a393-472e-94a8-b64b57d09f13,PER_HOUR,312,488,661,"[""subtitling""]","[""en-GB""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 6.1}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 45}",0.84
6c2ba6c3-16d1-4cf7-9eb6-fd62ad722921,ef1eef92-c820-4377-9af8-9782bd172451,PER_HOUR,1987,3576,5945,"[""interpretation""]","[""tr-TR"", ""da-DK""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 5.9}","{""duration_months"": 36, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 45}",0.91
ff61af7c-aac7-4ab0-a093-2098e0413d0b,1f920210-f696-468a-a418-443bbe21fcc7,HYBRID,2576586,4656119,7420605,"[""content_writing"", ""localization_engineering""]","[""pt-PT"", ""es-ES"", ""sv-SE""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 8.8}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 30}",0.91
4515baf5-9c84-4a6f-bc96-d91662706d4e,c4379ddb-503d-4be9-870e-d88dac7e3875,PER_HOUR,5124,8511,13113,"[""qa_testing""]","[""ms-MY"", ""ru-RU"", ""ar-SA"", ""ta-IN""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 4.0}","{""duration_months"": 36, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 30}",0.88
e6d89fbc-f5ff-4347-862e-399754882a8f,d2924999-07a5-4d05-9c52-74b0269227ea,TIERED,670438,1288654,1838130,"[""transcreation""]","[""ms-MY""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 5.9}","{""duration_months"": 12, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 30}",0.91
c2027bd1-35c7-4738-bff2-0c791e1db75d,a19a9302-d017-4f30-b36f-ec2e6dd980fa,HYBRID,3412846,5431466,8809304,"[""content_writing""]","[""de-DE"", ""el-GR"", ""en-AU"", ""en-IN""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 4.9}","{""duration_months"": 36, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 45}",0.85
b64f4a99-ddfc-45da-ab2b-7176bca319b4,e8adfb42-ab8f-4fea-a5b5-a14be2d3b9cc,HYBRID,6568,11391,16649,"[""dubbing"", ""qa_testing""]","[""ta-IN"", ""pt-PT"", ""vi-VN"", ""fr-CA""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 4.9}","{""duration_months"": 12, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 30}",0.95
2950b84e-b179-4332-ba94-005e616e68c8,9da53344-540a-4756-bcf8-ad7541e4d412,HYBRID,2085955,2867562,4424613,"[""translation""]","[""en-GB"", ""nl-NL""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 6.9}","{""duration_months"": 24, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 60}",0.85
d8a674fe-2b4c-4f8f-962e-970688131c9f,2b2ae0ad-5f06-409e-84ad-f7369643da3c,PER_WORD,1210032,1811713,2568976,"[""content_writing""]","[""fr-FR""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 3.3}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 30}",0.86
68ff18a7-e805-4474-b537-8b69af71bcfb,e008a79a-f351-46ca-b60f-94e25718f77c,TIERED,5529,8893,12753,"[""voiceover""]","[""fr-FR""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 4.6}","{""duration_months"": 12, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 45}",0.89
289bed64-ceb7-4219-bd1f-a26aedcac935,5d469412-a0ff-4f65-9128-2032532674f6,HYBRID,46,69,91,"[""dtp""]","[""th-TH""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 9.3}","{""duration_months"": 12, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 60}",0.88
454ab8e9-7b42-4c31-8975-b4a5db47815d,ebacd0c5-2199-4248-8052-bed9bee7d2c4,FIXED,7205,11038,16197,"[""subtitling""]","[""pt-PT"", ""en-IN""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 2.2}","{""duration_months"": 24, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 30}",0.92
7842b135-606c-4f49-89d8-7e0281a2e84b,1c05dcc0-ea01-4b0a-98f9-c4bbff6fa59a,PER_HOUR,10304,16309,25704,"[""voiceover""]","[""de-DE"", ""no-NO""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 7.1}","{""duration_months"": 36, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 60}",0.9
4a87c4a2-75ae-45cc-8a29-52c9c9b6b7a7,78e936e2-1dfc-4bd1-a265-dad2edf235c6,TIERED,1222,2158,3549,"[""voiceover""]","[""vi-VN""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 8.1}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 45}",0.9
